index,data_type,voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity,true_soh,soh_pred
0,train,4.0981264,0.061437532,-1.2898334,0.067774735,0.6095035,1253.63,0.00012906888,3.5719564,0.31403005,0.09347306,-1.1226612,0.3020541,0.05573158,640.63,-0.0006528346,3.9230297,3.334903213017035,1.0,
1,train,4.1003613,0.061535086,-1.2998258,0.048810896,0.60542583,1245.2141,0.00012390222,3.5735154,0.3163404,0.09410296,-1.1223534,0.30009785,0.055494826,635.23804,-0.00066420494,3.9095688,3.3309029727418342,0.9988004928420151,
2,train,4.09845,0.060340922,-1.2907524,0.05896688,0.5949879,1223.7501,0.00012390465,3.5504172,0.3168397,0.093693145,-1.1237192,0.29831985,0.054834902,627.83203,-0.0006696966,3.895106,3.325145508928357,0.9970740667823309,
3,train,4.099892,0.062360704,-1.310093,0.040727783,0.6211758,1277.5702,0.00011894482,3.596414,0.31459033,0.09344222,-1.1163216,0.30720258,0.05427261,624.43005,-0.0006738185,3.89351,3.289004273664684,0.986236800164636,
4,train,4.102677,0.06235395,-1.3196136,0.023673965,0.61167467,1258.0261,0.00011539621,3.5985844,0.31690636,0.09371934,-1.1166165,0.3053117,0.05489981,628.93005,-0.00067375373,3.896505,3.2848653226045728,0.9849956993602841,
5,train,4.100613,0.0623224,-1.3131379,0.038768057,0.6188908,1273.1122,0.00011802956,3.5965345,0.3139392,0.09236113,-1.1164465,0.3058798,0.054387867,628.9241,-0.0006680756,3.8964195,3.277177614799261,0.982690472697242,
6,train,4.1001387,0.06239842,-1.3120732,0.044327293,0.62158436,1278.4941,0.0001182415,3.5965087,0.3134239,0.093076676,-1.1150517,0.31065395,0.0547707,631.0281,-0.00066248944,3.9052138,3.272157708909233,0.9811852098547001,
7,train,4.0979548,0.061147705,-1.2987758,0.059091635,0.6101633,1254.9181,0.00012141054,3.572632,0.31596428,0.09316999,-1.117202,0.30721548,0.055479918,636.2281,-0.0006641046,3.9108887,3.267466574814856,0.9797785321208258,
8,train,4.100709,0.062334456,-1.3125471,0.039878916,0.619197,1273.4861,0.0001170113,3.5961196,0.31673828,0.09417885,-1.1174107,0.30852634,0.056676973,649.9261,-0.00066014513,3.9271162,3.26308381487766,0.9784643230846868,
9,train,4.1012497,0.06229266,-1.3143595,0.035337016,0.61745733,1269.9021,0.00011864606,3.5974941,0.3142604,0.09307416,-1.115623,0.30969444,0.05577714,640.7281,-0.00065626507,3.9240208,3.2581568535475,0.9769869304842272,
